URL_IDENTIFICATION,URL_LENGTH,CHARACTER_SET,SPECIAL_CHARACTERS,SERVER,CONTENT_LENGTH,COUNTRY,STATE,REGISTRATION_DATE,UPDATED_DATE,TCP_PACKETS_EXCHANGE,PORTS_DETECTED,REMOTE_IP,BYTES_TRANSFERRED,REMOTE_APP_PACKETS,SOURCE_APP_PACKETS,REMOTE_APP_BYTES,SOURCE_APP_BYTES,IP_PACKETS,DNS_PACKETS,WEBSITE_TYPE
M0_378,88,UTF-8,16,nginx/1.11.10,NaN,NaN,NaN,21 May 1997,26 July 2016,30,0,4,3207,50,34,3527,48750,34,4,0
M0_42,88,UTF-8,15,Pizza/pepperoni,13776,America,WA,16 November 1994,28 October 2015,20,2,8,2133,26,24,2437,17337,24,4,0
M0_494,88,UTF-8,15,Apache,NaN,NaN,NaN,25 March 2010,25 March 2017,11,3,4,1346,16,15,1670,1725,15,4,0
M0_591,88,utf-8,13,Apache,33799,America,NY,27 January 1995,24 January 2017,84,32,4,7350,110,90,7830,143113,90,6,0
M0_785,88,utf-8,16,Microsoft-IIS/7.5,9083,America,va,29 April 1994,30 August 2013,0,0,0,0,0,0,0,0,0,0,0
M4_27,89,UTF-8,18,Apache,NaN,ES,Barcelona,17 September 2008,02 September 2016,0,0,0,0,2,0,0,124,0,0,1
M0_2017,89,utf-8,12,NaN,30193,America,GA,09 August 1994,23 June 2016,25,13,8,1818,7,25,1818,438,25,0,0
M0_2039,89,UTF-8,20,Apache/2.2.14 (Ubuntu),NaN,America,CA,26 March 2002,23 February 2017,4,3,2,432,4,4,432,244,4,0,0
M0_2117,89,UTF-8,16,cloudflare-nginx,NaN,America,New York,26 April 1996,20 December 2013,9,3,4,738,5,9,738,306,9,0,0
M0_2159,89,us-ascii,13,Microsoft-HTTPAPI/2.0,324,America,CA,19 May 2003,10 October 2016,6,2,5,516,4,6,516,246,6,0,0
M0_2175,89,utf-8,14,Microsoft-IIS/8.5,246324,NaN,NaN,NaN,NaN,7,6,2,786,7,7,786,432,7,0,0
M0_2178,89,utf-8,16,cloudflare-nginx,0,America,IL,12 December 1990,08 June 2015,6,3,2,564,4,6,564,244,6,0,0
M0_336,89,UTF-8,17,GSE,37836,America,CA,31 July 2000,29 June 2016,55,6,14,4155,53,59,4533,45079,59,4,0
M0_672,89,utf-8,15,Apache,19856,America,NY,18 January 1994,21 October 2016,73,58,6,6789,89,79,7245,110553,79,6,0
M0_768,89,utf-8,20,ebay server,NaN,America,CA,04 August 1995,26 January 2017,25,0,8,2200,30,29,2480,28829,29,4,0
M0_1004,90,utf-8,15,nginx/1.6.2,NaN,NaN,NaN,20 October 2000,28 April 2017,0,0,0,0,0,0,0,0,0,0,0
M0_2255,90,UTF-8,16,nginx/1.9.13,40605,America,TX,02 July 1999,09 March 2015,7,4,4,630,9,7,630,568,7,0,0
M0_2273,90,iso-8859-1,17,Apache,392,America,New York,17 March 2009,07 April 2016,7,3,3,606,4,7,606,244,7,0,0
M0_57,90,UTF-8,17,nginx/0.8.55,NaN,Canada,ON,27 May 2006,08 August 2015,17,3,4,2162,24,23,2634,14374,23,6,0
M0_621,90,utf-8,16,nginx,19793,America,IL,25 July 1995,22 March 2017,38,1,9,3432,48,42,3754,64807,42,4,0
M0_767,90,utf-8,17,ebay server,NaN,America,CA,04 August 1995,26 January 2017,7,0,5,804,2,8,804,124,8,0,0
M0_960,90,UTF-8,16,ebay server,NaN,America,CA,04 August 1995,26 January 2017,0,0,0,0,0,0,0,0,0,0,0
M0_533,91,UTF-8,17,GSE,38155,America,CA,31 July 2000,29 June 2016,39,0,2,3223,41,43,3597,42120,43,4,0
M0_645,91,UTF-8,14,Apache,9406,IE,CO. DUBLIN,11 August 2009,04 March 2017,13,3,6,1591,15,17,1931,1936,17,4,0
M0_821,91,UTF-8,19,Apache/2.2.22,20,Philippines,Metro Manila,24 March 2005,13 March 2017,0,0,0,0,0,0,0,0,0,0,0
M0_1093,92,UTF-8,19,Apache/2.4.7 (Ubuntu),5610,America,MI,08 July 1996,27 September 2012,0,0,0,0,0,0,0,0,0,0,0
M0_1324,92,UTF-8,18,Apache,30285,America,NY,29 March 1994,26 March 2017,0,0,0,0,0,0,0,0,0,0,0
M0_475,92,utf-8,17,Microsoft-IIS/7.5,9084,America,va,29 April 1994,30 August 2013,16,1,6,1607,18,22,2055,1690,22,6,0
M0_566,92,utf-8,18,Apache,11363,NaN,NaN,NaN,NaN,47,10,6,4576,52,55,5282,49426,55,8,0
M0_629,92,utf-8,15,NaN,37687,America,FL,01 February 1994,28 April 2016,11,0,3,1358,16,17,1798,9432,17,6,0
M0_826,92,utf-8,16,NaN,38483,America,FL,01 February 1994,28 April 2016,0,0,0,0,0,0,0,0,0,0,0
M0_901,92,ISO-8859-1,18,NaN,NaN,America,CA,29 March 1997,29 November 2016,0,0,0,0,0,0,0,0,0,0,0
M4_63,93,utf-8,19,Microsoft-IIS/6.0,NaN,America,California,18 June 2003,14 June 2016,1,1,1,90,4,1,90,354,1,0,1
M0_139,93,ISO-8859-1,19,Microsoft-IIS/7.5,16479,America,va,29 April 1994,30 August 2013,41,28,6,5321,45,49,5935,24126,49,8,0
A0_168,94,UTF-8,20,Apache,58,America,Massachusetts,02 January 2016,13 February 2017,11,0,3,1260,17,19,1850,2399,19,8,1
M4_65,94,utf-8,19,Microsoft-IIS/6.0,NaN,America,California,18 June 2003,14 June 2016,1,1,1,90,4,1,90,354,1,0,1
M4_68,94,utf-8,19,Microsoft-IIS/6.0,NaN,America,California,18 June 2003,14 June 2016,0,0,0,0,3,0,0,186,0,0,1
M0_668,94,UTF-8,19,Apache/2.4.7 (Ubuntu),8404,America,Massachusetts,24 February 2008,25 February 2017,20,8,6,2976,23,26,3476,8187,26,6,0
M4_66,95,utf-8,19,Microsoft-IIS/6.0,NaN,America,California,18 June 2003,14 June 2016,1,1,1,90,4,1,90,354,1,0,1
M4_67,95,utf-8,19,Microsoft-IIS/6.0,NaN,America,California,18 June 2003,14 June 2016,1,1,1,90,5,1,90,416,1,0,1
M0_1183,95,utf-8,14,Microsoft-IIS/8.5,6783,GB,London,02 December 1997,16 November 2016,0,0,0,0,0,0,0,0,0,0,0
M0_300,97,UTF-8,19,Apache,7778,NaN,NaN,NaN,NaN,19,3,4,1948,26,23,2280,12186,23,4,0
M0_673,97,us-ascii,15,Microsoft-HTTPAPI/2.0,324,America,PA,19 April 2003,26 September 2013,40,32,7,5024,37,46,5500,15154,46,6,0
M0_1208,98,us-ascii,19,Microsoft-HTTPAPI/2.0,324,America,UT,05 February 1999,16 June 2014,0,0,0,0,0,0,0,0,0,0,0
M0_2063,98,UTF-8,16,Microsoft-IIS/7.5,NaN,NaN,NaN,20 December 1999,21 October 2016,16,7,10,1176,16,16,1176,1030,16,0,0
M0_2216,98,UTF-8,18,nginx,NaN,KG,KG,29 December 2007,14 November 2016,6,3,2,564,5,6,564,306,6,0,0
M0_243,98,UTF-8,18,nginx,NaN,America,nj,04 March 1996,01 February 2017,44,17,11,5171,46,52,5811,36825,52,8,0
M0_355,98,utf-8,16,nginx,6730,America,CA,06 August 2002,05 August 2013,22,10,9,2784,30,28,3312,14114,28,6,0
M0_693,98,UTF-8,18,nginx,NaN,KG,KG,29 December 2007,14 November 2016,21,3,6,2038,14,25,2354,1507,25,4,0
M4_17,99,UTF-8,20,Apache,NaN,ES,Barcelona,17 September 2008,02 September 2016,0,0,0,0,2,0,0,124,0,0,1
M4_7,99,UTF-8,20,Apache,NaN,ES,Barcelona,17 September 2008,02 September 2016,0,0,0,0,3,0,0,186,0,0,1
M0_1134,99,ISO-8859-1,14,Apache/2.4.7 (Ubuntu),2743,America,IL,10 January 2000,08 November 2016,0,0,0,0,0,0,0,0,0,0,0
M0_2234,99,UTF-8,16,Apache,12588,America,FLORIDA,17 May 2007,17 May 2016,4,3,2,432,5,4,432,310,4,0,0
M0_334,99,ISO-8859-1,22,Microsoft-IIS/7.5,2346,SC,Other,10 August 2016,13 August 2016,19,5,5,2137,29,23,2425,17922,23,4,0
M0_374,99,utf-8,15,Microsoft-IIS/8.5,NaN,Canada,ON,23 December 1995,08 February 2017,20,2,6,2010,24,24,2334,13434,24,4,0
M4_1,100,UTF-8,20,Apache,NaN,ES,Barcelona,17 September 2008,02 September 2016,2,1,2,132,4,2,132,256,2,0,1
M4_10,100,UTF-8,20,Apache,NaN,ES,Barcelona,17 September 2008,02 September 2016,0,0,0,0,3,0,0,186,0,0,1
M4_11,100,UTF-8,20,Apache,NaN,ES,Barcelona,17 September 2008,02 September 2016,0,0,0,0,3,0,0,186,0,0,1
M4_12,100,UTF-8,20,Apache,NaN,ES,Barcelona,17 September 2008,02 September 2016,0,0,0,0,3,0,0,186,0,0,1
M4_13,100,UTF-8,20,Apache,NaN,ES,Barcelona,17 September 2008,02 September 2016,0,0,0,0,3,0,0,186,0,0,1
M4_14,100,UTF-8,20,Apache,NaN,ES,Barcelona,17 September 2008,02 September 2016,0,0,0,0,3,0,0,186,0,0,1
M4_15,100,UTF-8,20,Apache,NaN,ES,Barcelona,17 September 2008,02 September 2016,0,0,0,0,2,0,0,124,0,0,1
M4_16,100,UTF-8,20,Apache,NaN,ES,Barcelona,17 September 2008,02 September 2016,0,0,0,0,2,0,0,124,0,0,1
M4_18,100,UTF-8,20,Apache,NaN,ES,Barcelona,17 September 2008,02 September 2016,0,0,0,0,2,0,0,124,0,0,1
M4_19,100,UTF-8,20,Apache,NaN,ES,Barcelona,17 September 2008,02 September 2016,0,0,0,0,2,0,0,124,0,0,1
M4_2,100,UTF-8,20,Apache,NaN,ES,Barcelona,17 September 2008,02 September 2016,1,0,1,66,3,1,66,190,1,0,1
M4_20,100,UTF-8,20,Apache,NaN,ES,Barcelona,17 September 2008,02 September 2016,0,0,0,0,2,0,0,124,0,0,1
M4_21,100,UTF-8,20,Apache,NaN,ES,Barcelona,17 September 2008,02 September 2016,0,0,0,0,2,0,0,124,0,0,1
M4_22,100,UTF-8,20,Apache,NaN,ES,Barcelona,17 September 2008,02 September 2016,0,0,0,0,3,0,0,186,0,0,1
M4_23,100,UTF-8,20,Apache,NaN,ES,Barcelona,17 September 2008,02 September 2016,0,0,0,0,3,0,0,186,0,0,1
M4_24,100,UTF-8,20,Apache,NaN,ES,Barcelona,17 September 2008,02 September 2016,0,0,0,0,3,0,0,186,0,0,1
M4_25,100,UTF-8,20,Apache,NaN,ES,Barcelona,17 September 2008,02 September 2016,0,0,0,0,2,0,0,124,0,0,1
M4_26,100,UTF-8,20,Apache,NaN,ES,Barcelona,17 September 2008,02 September 2016,0,0,0,0,2,0,0,124,0,0,1
M4_3,100,UTF-8,20,Apache,NaN,ES,Barcelona,17 September 2008,02 September 2016,1,0,1,66,3,1,66,190,1,0,1
M4_4,100,UTF-8,20,Apache,NaN,ES,Barcelona,17 September 2008,02 September 2016,1,0,1,66,3,1,66,190,1,0,1
M4_5,100,UTF-8,20,Apache,NaN,ES,Barcelona,17 September 2008,02 September 2016,1,0,1,66,3,1,66,190,1,0,1
M4_6,100,UTF-8,20,Apache,NaN,ES,Barcelona,17 September 2008,02 September 2016,1,0,1,66,3,1,66,190,1,0,1
M4_8,100,UTF-8,20,Apache,NaN,ES,Barcelona,17 September 2008,02 September 2016,0,0,0,0,3,0,0,186,0,0,1
M4_9,100,UTF-8,20,Apache,NaN,ES,Barcelona,17 September 2008,02 September 2016,0,0,0,0,3,0,0,186,0,0,1
M0_187,100,utf-8,17,Apache,14060,NaN,NaN,27 September 2000,26 July 2016,35,9,12,2820,28,43,3428,3254,43,8,0
M0_2042,100,utf-8,15,nginx/1.4.6 (Ubuntu),NaN,Canada,British Columbia,05 November 2003,06 November 2016,8,3,5,660,13,8,660,798,8,0,0
M0_490,100,UTF-8,19,nginx/1.12.0,5272,Canada,QUEBEC,03 January 2009,03 January 2017,27,0,2,3458,27,29,3622,55407,29,2,0
M0_1058,101,ISO-8859-1,21,nginx,NaN,United Kingdom,NaN,22 November 1995,22 November 2016,0,0,0,0,0,0,0,0,0,0,0
M0_193,101,utf-8,20,nginx,NaN,America,California,24 September 2006,26 August 2015,45,40,4,4721,74,49,5009,82395,49,4,0
M0_214,101,utf-8,20,Microsoft-IIS/8.5,4678,America,DE,26 June 2007,24 April 2017,32,9,6,3327,32,38,3769,10505,38,6,0
M0_2170,101,utf-8,16,Microsoft-IIS/8.5,NaN,Canada,ON,23 December 1995,08 February 2017,5,2,3,474,3,5,474,184,5,0,0
M0_540,101,UTF-8,20,GSE,11833,America,CA,31 July 2000,29 June 2016,62,4,3,7415,72,68,7975,93298,68,6,0
M0_574,101,utf-8,18,nginx,27131,America,New York,01 March 1994,19 February 2017,61,51,6,6027,76,69,6601,124751,69,8,0
M0_763,101,UTF-8,19,Apache,54473,America,FL,13 December 1993,02 July 2015,47,0,2,4104,84,51,4380,131895,51,4,0
M0_1253,95,UTF-8,19,nginx,NaN,America,CA,03 March 2000,12 January 2017,0,0,0,0,0,0,0,0,0,0,0
M0_185,95,ISO-8859-1,19,nginx,162,NaN,NaN,17 October 2008,24 March 2017,12,2,3,1316,22,14,1468,16475,14,2,0
M0_2094,95,us-ascii,15,Microsoft-HTTPAPI/2.0,324,NaN,NaN,NaN,NaN,8,7,4,636,9,8,636,630,8,0,0
M0_2209,95,ISO-8859-1,19,Varnish,9,America,DC,16 February 2010,11 February 2017,5,3,3,486,5,5,486,306,5,0,0
M0_1263,96,utf-8,18,nginx/1.8.0,55367,America,va,10 May 1996,09 April 2017,0,0,0,0,0,0,0,0,0,0,0
M0_805,96,ISO-8859-1,15,Varnish,9,America,DC,27 January 2007,22 January 2017,0,0,0,0,0,0,0,0,0,0,0
M0_819,96,utf-8,19,nginx,NaN,America,California,24 September 2006,26 August 2015,0,0,0,0,0,0,0,0,0,0,0
A0_172,97,UTF-8,15,Apache/2.2.22 (Debian),8755,UY,Montevideo,08 June 2009,30 May 2016,3,0,2,198,6,3,198,384,3,0,1
A0_174,97,UTF-8,15,Apache/2.2.22 (Debian),8762,UY,Montevideo,08 June 2009,30 May 2016,3,0,2,198,6,3,198,384,3,0,1
M0_255,97,UTF-8,17,cloudflare-nginx,NaN,America,LA,20 October 2003,15 January 2015,43,0,2,3252,47,47,3564,60076,47,4,0
M0_772,101,UTF-8,15,Apache,7503,Canada,ON,14 December 2009,13 December 2016,4,2,2,276,5,4,276,416,4,NA,0
M0_1156,102,UTF-8,16,Microsoft-IIS/7.5,NaN,Canada,ON,20 December 1999,21 October 2016,0,0,0,0,0,0,0,0,0,0,0
M0_1280,102,UTF-8,12,nginx/1.4.6 (Ubuntu),NaN,America,CA,14 December 1995,06 December 2016,0,0,0,0,0,0,0,0,0,0,0
M0_1377,102,ISO-8859-1,20,Varnish,9,America,DC,16 February 2010,11 February 2017,0,0,0,0,0,0,0,0,0,0,0
M0_653,102,ISO-8859-1,17,Apache,NaN,America,NY,01 April 2008,02 April 2017,48,11,11,3684,53,54,4164,47558,54,6,0
M0_922,102,utf-8,18,NaN,24702,America,FL,01 February 1994,28 April 2016,0,0,0,0,0,0,0,0,0,0,0
M0_1064,103,utf-8,21,Apache,15591,America,Washington,28 November 1994,21 March 2017,0,0,0,0,0,0,0,0,0,0,0
M0_1199,103,utf-8,17,Apache-Coyote/1.1,15666,America,OH,30 October 2002,15 March 2017,0,0,0,0,0,0,0,0,0,0,0
M0_1292,103,utf-8,17,Apache/2.2.10 (Linux/SUSE),NaN,BE,NaN,16 January 2001,07 April 2017,0,0,0,0,0,0,0,0,0,0,0
M0_1328,103,UTF-8,16,cloudflare-nginx,NaN,America,AZ,09 December 1998,24 October 2016,0,0,0,0,0,0,0,0,0,0,0
M0_1426,103,utf-8,20,Apache/2.2.15 (CentOS),10843,America,California,06 September 2005,13 August 2015,0,0,0,0,0,0,0,0,0,0,0
M0_1251,104,ISO-8859-1,17,Varnish,9,America,DC,07 November 2003,03 November 2016,0,0,0,0,0,0,0,0,0,0,0
M0_2058,104,us-ascii,16,Microsoft-HTTPAPI/2.0,257,America,NY,18 March 1999,15 February 2016,4,3,2,432,5,4,432,310,4,0,0
M0_2165,104,utf-8,18,nginx/1.4.6 (Ubuntu),NaN,America,WA,08 February 2005,05 March 2017,3,3,1,366,4,3,366,244,3,0,0
M0_613,104,UTF-8,20,NaN,NaN,America,IL,08 December 2016,15 February 2017,14,3,11,1260,17,18,1576,1646,18,4,0
M0_906,104,UTF-8,17,nginx/1.12.0,NaN,America,UT,21 November 1996,22 October 2016,0,0,0,0,0,0,0,0,0,0,0
A0_113,105,ISO-8859-1,20,Apache/2.2.29 (Unix) mod_ssl/2.2.29 OpenSSL/1.0.1e-fips mod_bwlimited/1.4,11230,NaN,NaN,NaN,NaN,22,0,3,2790,26,26,3104,23294,26,4,1
M0_114,105,UTF-8,21,Apache,26857,America,MO,03 September 1996,08 December 2016,39,3,4,3238,44,43,3550,26870,43,4,0
M0_2102,105,utf-8,17,Apache,14060,NaN,NaN,27 September 2000,26 July 2016,18,10,9,1212,11,18,1212,682,18,0,0
M0_935,105,utf-8,22,Apache,NaN,America,NY,29 September 1993,24 September 2016,0,0,0,0,0,0,0,0,0,0,0
M0_1043,106,utf-8,21,Apache,NaN,America,NY,18 January 1994,21 October 2016,0,0,0,0,0,0,0,0,0,0,0
M0_1281,106,utf-8,18,NaN,65670,America,IL,19 December 1995,08 June 2015,0,0,0,0,0,0,0,0,0,0,0
M0_2249,106,UTF-8,18,Apache,75176,America,MA,23 March 1999,19 March 2016,7,5,5,630,8,7,630,508,7,0,0
M0_313,106,us-ascii,19,Microsoft-HTTPAPI/2.0,324,America,CO,27 January 2011,05 January 2017,18,13,4,3381,22,24,3851,14656,24,6,0
M0_526,106,UTF-8,19,Apache/2.4.7 (Ubuntu),15058,America,NY,29 March 1994,26 March 2017,54,3,5,5078,61,60,5512,68512,60,6,0
M0_925,106,UTF-8,22,nginx/1.8.0,6298,America,CA,13 January 1996,11 December 2016,0,0,0,0,0,0,0,0,0,0,0
M0_2236,107,UTF-8,23,Apache,25886,America,NY,18 January 1994,21 October 2016,6,3,2,564,4,6,564,244,6,0,0
M0_1302,108,ISO-8859-1,21,nginx,162,America,CA,28 February 1994,16 January 2017,0,0,0,0,0,0,0,0,0,0,0
M0_301,108,utf-8,23,Microsoft-IIS/7.5,NaN,America,NJ,26 June 1996,22 May 2015,9,0,3,1481,12,13,1773,1327,13,4,0
M0_512,108,utf-8,18,nginx,NaN,America,VA,16 May 1995,14 January 2017,28,20,1,4422,34,36,4982,44454,36,8,0
M0_851,109,ISO-8859-1,20,Varnish,9,America,DC,16 July 2007,12 July 2016,0,0,0,0,0,0,0,0,0,0,0
M0_872,109,utf-8,18,nginx/1.7.12,33481,America,FL,01 February 1994,28 April 2016,0,0,0,0,0,0,0,0,0,0,0
M0_1034,110,UTF-8,21,Apache,42290,NaN,NaN,22 May 2009,07 May 2016,0,0,0,0,0,0,0,0,0,0,0
M0_46,110,ISO-8859-1,15,Apache/2.0.63 (Unix) mod_ssl/2.0.63 OpenSSL/0.9.8e-fips-rhel5 mod_auth_passthrough/2.1 mod_bwlimited/1.4 PHP/5.3.6,22264,America,Florida,10 March 2006,14 February 2016,8,4,3,822,13,12,1178,1527,12,4,0
M0_188,111,UTF-8,22,Apache/2,12027,Panama,PANAMA,18 December 2006,25 November 2016,13,1,7,1524,12,17,1844,1603,17,4,0
M0_466,112,UTF-8,19,Apache,NaN,NaN,NaN,08 April 2009,09 April 2017,6,1,4,728,17,8,888,1180,8,2,0
M0_877,112,ISO-8859-1,19,nginx,162,America,California,10 September 1998,17 February 2016,0,0,0,0,0,0,0,0,0,0,0
M0_1120,113,UTF-8,18,Apache,39517,America,MA,23 March 1999,19 March 2016,0,0,0,0,0,0,0,0,0,0,0
M0_2018,113,ISO-8859-1,21,Boston.com Frontend,16230,America,MA,26 June 1995,13 November 2013,7,6,3,606,9,7,606,595,7,0,0
M0_1135,114,ISO-8859-1,17,nginx,162,NaN,NaN,28 December 2007,21 February 2017,0,0,0,0,0,0,0,0,0,0,0
M0_2092,114,utf-8,23,cloudflare-nginx,NaN,America,DE,28 July 1999,10 September 2016,4,2,3,396,4,4,396,246,4,0,0
M0_2252,114,UTF-8,19,cloudflare-nginx,NaN,Canada,bc,28 February 2002,29 November 2014,15,4,7,1062,11,15,1062,702,15,0,0
M0_690,114,ISO-8859-1,18,NaN,36816,Netherlands,Noord-Holland,08 February 1999,13 July 2014,59,47,11,6945,71,71,7895,62932,71,12,0
M0_1322,115,UTF-8,18,Jetty(9.0.z-SNAPSHOT),NaN,America,NY,12 March 1999,16 November 2016,0,0,0,0,0,0,0,0,0,0,0
M0_135,115,UTF-8,20,Apache,10315,America,NY,18 January 1994,21 October 2016,13,3,3,1984,18,19,2484,2183,19,6,0
M0_411,115,ISO-8859-1,19,nginx,NaN,America,NY,16 June 2000,11 August 2015,47,10,10,4284,41,53,4772,28130,53,6,0
M0_1014,116,ISO-8859-1,19,NaN,NaN,France,Paris,27 February 1995,28 January 2017,0,0,0,0,0,0,0,0,0,0,0
M0_257,116,us-ascii,18,Microsoft-HTTPAPI/2.0,324,Canada,ON,13 February 1999,10 May 2016,24,0,4,2314,38,28,2616,43123,28,4,0
M0_605,116,UTF-8,18,Apache,NaN,America,MO,12 June 2001,10 June 2016,23,17,8,1970,26,27,2262,2183,27,4,0
M0_166,117,UTF-8,22,nginx,NaN,NaN,NaN,23 May 1995,21 May 2015,21,6,5,2278,25,27,2758,2847,27,6,0
M0_452,117,UTF-8,19,Apache/2.2.15 (CentOS),6804,NaN,NaN,16 January 2008,02 March 2017,20,0,1,4317,22,24,4637,21620,24,4,0
M0_35,118,UTF-8,28,nginx,NaN,America,CA,03 March 2000,12 January 2017,10,2,6,970,11,14,1298,1484,14,4,0
M0_561,118,utf-8,23,ebay server,NaN,America,CA,04 August 1995,26 January 2017,30,3,6,2624,33,34,2904,30904,34,4,0
M0_398,120,us-ascii,20,Microsoft-HTTPAPI/2.0,324,America,NJ,31 July 1997,12 November 2015,73,0,3,5466,78,77,5774,97306,77,4,0
M0_529,120,UTF-8,20,Apache,100163,America,MA,26 June 1995,13 November 2013,15,2,6,1692,18,19,2012,1627,19,4,0
M4_29,122,UTF-8,22,Apache,NaN,ES,Barcelona,17 September 2008,02 September 2016,0,0,0,0,2,0,0,124,0,0,1
M4_38,122,UTF-8,23,Apache,NaN,ES,Barcelona,17 September 2008,02 September 2016,0,0,0,0,2,0,0,124,0,0,1
M0_2149,122,UTF-8,23,My Arse,6121,America,Arizona,04 March 2006,14 January 2012,23,18,8,2126,20,23,2126,1272,23,0,0
M0_425,122,ISO-8859-1,21,Apache,892,NaN,NaN,01 November 2000,27 January 2017,21,2,7,3425,16,23,3591,12391,23,2,0
M4_31,123,UTF-8,24,Apache,NaN,ES,Barcelona,17 September 2008,02 September 2016,0,0,0,0,3,0,0,186,0,0,1
M4_42,123,UTF-8,25,Apache,NaN,ES,Barcelona,17 September 2008,02 September 2016,0,0,0,0,2,0,0,124,0,0,1
M0_1015,123,UTF-8,18,Apache,73927,America,MA,23 March 1999,19 March 2016,0,0,0,0,0,0,0,0,0,0,0
M0_143,123,UTF-8,24,nginx,NaN,America,NJ,26 May 1994,21 May 2016,95,89,9,7556,157,99,7848,244958,99,4,0
M0_422,123,UTF-8,21,Apache,20,America,CA,18 December 2008,19 December 2016,11,0,2,1344,13,15,1652,1927,15,4,0
M0_54,123,utf-8,21,Apache/2.4.7 (Ubuntu),5268,NaN,NaN,31 August 2003,31 March 2016,20,0,4,1675,6,22,1823,456,22,2,0
M4_53,124,UTF-8,23,Apache,NaN,ES,Barcelona,17 September 2008,02 September 2016,0,0,0,0,3,0,0,186,0,0,1
M4_59,124,UTF-8,24,Apache,NaN,ES,Barcelona,17 September 2008,02 September 2016,0,0,0,0,2,0,0,124,0,0,1
M0_103,125,utf-8,20,nginx,NaN,America,California,24 September 2006,26 August 2015,46,37,6,4871,56,50,5159,81223,50,4,0
M4_33,126,UTF-8,25,Apache,NaN,ES,Barcelona,17 September 2008,02 September 2016,0,0,0,0,2,0,0,124,0,0,1
M4_36,126,UTF-8,24,Apache,NaN,ES,Barcelona,17 September 2008,02 September 2016,0,0,0,0,2,0,0,124,0,0,1
M4_51,126,UTF-8,23,Apache,NaN,ES,Barcelona,17 September 2008,02 September 2016,0,0,0,0,2,0,0,124,0,0,1
M4_58,126,UTF-8,25,Apache,NaN,ES,Barcelona,17 September 2008,02 September 2016,0,0,0,0,3,0,0,186,0,0,1
M0_145,126,utf-8,22,IdeaWebServer/v0.80,NaN,America,IL,03 June 1997,01 June 2016,7,0,2,985,12,13,1433,1496,13,6,0
M0_2080,126,utf-8,22,Microsoft-IIS/7.5,9032,NaN,NaN,29 April 1999,29 March 2017,2,2,1,356,4,2,356,246,2,0,0
M0_719,126,utf-8,19,Apache/2.4.17 (Unix) OpenSSL/1.0.1e-fips PHP/5.6.19,6244,China,Zug,22 June 1998,20 May 2016,10,0,4,1368,15,16,1850,3046,16,6,0
M0_2226,128,UTF-8,25,Apache,29840,United Kingdom,NaN,18 April 1995,14 November 2016,4,3,2,432,7,4,432,432,4,0,0
M4_37,129,UTF-8,25,Apache,NaN,ES,Barcelona,17 September 2008,02 September 2016,0,0,0,0,2,0,0,124,0,0,1
M0_2072,129,UTF-8,18,Apache,52552,America,MA,23 March 1999,19 March 2016,9,3,5,702,4,9,702,244,9,0,0
A0_118,131,ISO-8859-1,36,cloudflare-nginx,NaN,America,WA,11 January 1999,04 April 2017,16,5,6,1020,8,16,1020,508,16,0,1
M4_52,132,UTF-8,26,Apache,NaN,ES,Barcelona,17 September 2008,02 September 2016,0,0,0,0,3,0,0,186,0,0,1
M4_60,132,UTF-8,27,Apache,NaN,ES,Barcelona,17 September 2008,02 September 2016,1,1,1,90,4,1,90,354,1,0,1
M4_55,134,UTF-8,24,Apache,NaN,ES,Barcelona,17 September 2008,02 September 2016,0,0,0,0,2,0,0,124,0,0,1
M4_30,135,UTF-8,26,Apache,NaN,ES,Barcelona,17 September 2008,02 September 2016,0,0,0,0,3,0,0,186,0,0,1
M4_44,135,UTF-8,27,Apache,NaN,ES,Barcelona,17 September 2008,02 September 2016,0,0,0,0,2,0,0,124,0,0,1
M4_46,135,UTF-8,26,Apache,NaN,ES,Barcelona,17 September 2008,02 September 2016,0,0,0,0,3,0,0,186,0,0,1
M0_834,136,utf-8,43,NaN,649263,NaN,NaN,14 December 1999,27 May 2016,0,0,0,0,0,0,0,0,0,0,0
M0_1215,137,iso-8859-1,25,Apache/2,345,America,Arizona,28 January 2004,08 December 2016,0,0,0,0,0,0,0,0,0,0,0
M0_84,139,utf-8,21,Apache/2.2.15 (Red Hat),35170,NaN,NaN,NaN,NaN,47,3,8,3718,47,51,4064,44519,51,4,0
M4_50,140,UTF-8,26,Apache,NaN,ES,Barcelona,17 September 2008,02 September 2016,0,0,0,0,3,0,0,186,0,0,1
M4_34,141,UTF-8,27,Apache,NaN,ES,Barcelona,17 September 2008,02 September 2016,0,0,0,0,3,0,0,186,0,0,1
M0_583,141,UTF-8,24,ATS,NaN,America,CA,18 January 1995,26 August 2015,31,7,6,3925,35,39,4535,21489,39,8,0
M0_744,141,UTF-8,30,openresty,NaN,America,Arizona,28 March 2007,02 April 2016,14,2,6,1649,19,16,1789,14395,16,2,0
M0_531,142,ISO-8859-1,22,Apache/2.2.15 (CentOS) DAV/2 mod_ssl/2.2.15 OpenSSL/1.0.1e-fips PHP/5.3.3,3929,America,IL,27 July 1995,08 June 2015,70,2,6,5398,68,74,5740,137144,74,4,0
M4_32,143,UTF-8,26,Apache,NaN,ES,Barcelona,17 September 2008,02 September 2016,0,0,0,0,2,0,0,124,0,0,1
